osm_id,name,ref,type,oneway,bridge,maxspeed,WKT,x1,y1,x2,y2
40245622,,,footway,0,0,,,529889.11,182336.54,529902.99,182339.05
40245625,,,footway,0,0,,,529867.23,182323.56,529859.05,182320.12
40245626,,,footway,0,0,,,529882.61,182129.42,529886.14,182129.42
40245627,,,footway,0,0,,,529821.53,182193.29,529724.62,182311.12
40245628,,,footway,0,0,,,529804.37,182198.23,529729.73,182301.24
40245629,,,footway,0,0,,,529796.89,182272.79,529758.74,182225.20
40245630,,,footway,0,0,,,529768.17,182238.23,529735.04,182229.05
40245631,,,footway,0,0,,,529780.90,182243.70,529804.37,182205.23
40412560,Tower Court,,footway,0,0,,,530006.29,181021.34,530024.86,181021.34
40412562,West Street,,unclassified,1,0,,,530012.70,180973.35,530057.34,180973.21
40446325,Hertford Street,,unclassified,1,0,30,,528429.14,180095.33,528452.68,180098.97
40446326,Hertford Street,,unclassified,1,0,30,,528455.85,180085.60,528430.42,180072.81
40446327,Hamilton Place,,unclassified,0,0,,,528459.35,180076.90,528461.88,180064.70
40446328,Park Lane,,unclassified,1,0,30,,528455.70,180108.11,528467.89,180101.58
